id,note_str,audio_path,instrument,instrument_str,instrument_family,instrument_family_str,instrument_source,instrument_source_str,pitch,velocity,sample_rate,qualities_str
organ_electronic_113-078-075,organ_electronic_113-078-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_113-078-075.wav,958,organ_electronic_113,6,organ,1,electronic,78,75,16000,
vocal_synthetic_003-077-127,vocal_synthetic_003-077-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-077-127.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,77,127,16000,bright|distortion|long_release|nonlinear_env
guitar_acoustic_014-082-127,guitar_acoustic_014-082-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_acoustic_014-082-127.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,82,127,16000,fast_decay
bass_electronic_018-053-050,bass_electronic_018-053-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_electronic_018-053-050.wav,759,bass_electronic_018,0,bass,1,electronic,53,50,16000,
bass_synthetic_135-037-025,bass_synthetic_135-037-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_135-037-025.wav,927,bass_synthetic_135,0,bass,2,synthetic,37,25,16000,distortion
organ_electronic_113-069-050,organ_electronic_113-069-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_113-069-050.wav,958,organ_electronic_113,6,organ,1,electronic,69,50,16000,
flute_synthetic_000-032-025,flute_synthetic_000-032-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-032-025.wav,82,flute_synthetic_000,2,flute,2,synthetic,32,25,16000,distortion
mallet_acoustic_062-055-100,mallet_acoustic_062-055-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_062-055-100.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,55,100,16000,dark|multiphonic
bass_synthetic_135-034-127,bass_synthetic_135-034-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_135-034-127.wav,927,bass_synthetic_135,0,bass,2,synthetic,34,127,16000,distortion
flute_synthetic_000-094-127,flute_synthetic_000-094-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-094-127.wav,82,flute_synthetic_000,2,flute,2,synthetic,94,127,16000,distortion
brass_acoustic_006-071-100,brass_acoustic_006-071-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_006-071-100.wav,43,brass_acoustic_006,1,brass,0,acoustic,71,100,16000,reverb
organ_electronic_028-060-050,organ_electronic_028-060-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_028-060-050.wav,440,organ_electronic_028,6,organ,1,electronic,60,50,16000,dark
mallet_acoustic_056-075-127,mallet_acoustic_056-075-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_056-075-127.wav,590,mallet_acoustic_056,5,mallet,0,acoustic,75,127,16000,fast_decay
organ_electronic_007-092-075,organ_electronic_007-092-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_007-092-075.wav,123,organ_electronic_007,6,organ,1,electronic,92,75,16000,long_release|nonlinear_env
reed_acoustic_018-067-127,reed_acoustic_018-067-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_018-067-127.wav,183,reed_acoustic_018,7,reed,0,acoustic,67,127,16000,
string_acoustic_056-069-075,string_acoustic_056-069-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_056-069-075.wav,436,string_acoustic_056,8,string,0,acoustic,69,75,16000,fast_decay|percussive|reverb
bass_synthetic_068-089-127,bass_synthetic_068-089-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_068-089-127.wav,656,bass_synthetic_068,0,bass,2,synthetic,89,127,16000,fast_decay
vocal_synthetic_003-094-100,vocal_synthetic_003-094-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-094-100.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,94,100,16000,bright|distortion|long_release|nonlinear_env
reed_acoustic_011-047-075,reed_acoustic_011-047-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_011-047-075.wav,104,reed_acoustic_011,7,reed,0,acoustic,47,75,16000,
organ_electronic_113-042-100,organ_electronic_113-042-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_113-042-100.wav,958,organ_electronic_113,6,organ,1,electronic,42,100,16000,dark
reed_acoustic_011-070-127,reed_acoustic_011-070-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_011-070-127.wav,104,reed_acoustic_011,7,reed,0,acoustic,70,127,16000,
vocal_synthetic_003-031-050,vocal_synthetic_003-031-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-031-050.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,31,50,16000,distortion|long_release|nonlinear_env
mallet_acoustic_047-071-075,mallet_acoustic_047-071-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_047-071-075.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,71,75,16000,fast_decay|percussive|reverb
reed_acoustic_023-076-100,reed_acoustic_023-076-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_023-076-100.wav,224,reed_acoustic_023,7,reed,0,acoustic,76,100,16000,bright|fast_decay|multiphonic|nonlinear_env
guitar_acoustic_021-090-100,guitar_acoustic_021-090-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_acoustic_021-090-100.wav,457,guitar_acoustic_021,3,guitar,0,acoustic,90,100,16000,fast_decay|percussive
string_acoustic_057-062-075,string_acoustic_057-062-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_057-062-075.wav,450,string_acoustic_057,8,string,0,acoustic,62,75,16000,bright|nonlinear_env|reverb
vocal_synthetic_003-036-050,vocal_synthetic_003-036-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-036-050.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,36,50,16000,distortion|long_release|nonlinear_env
string_acoustic_057-076-050,string_acoustic_057-076-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_057-076-050.wav,450,string_acoustic_057,8,string,0,acoustic,76,50,16000,bright|nonlinear_env|reverb
vocal_synthetic_003-070-025,vocal_synthetic_003-070-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-070-025.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,70,25,16000,bright|distortion|long_release|nonlinear_env
reed_acoustic_011-072-025,reed_acoustic_011-072-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_011-072-025.wav,104,reed_acoustic_011,7,reed,0,acoustic,72,25,16000,
keyboard_electronic_078-083-050,keyboard_electronic_078-083-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_electronic_078-083-050.wav,838,keyboard_electronic_078,4,keyboard,1,electronic,83,50,16000,bright
reed_acoustic_011-061-075,reed_acoustic_011-061-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_011-061-075.wav,104,reed_acoustic_011,7,reed,0,acoustic,61,75,16000,
mallet_acoustic_062-047-100,mallet_acoustic_062-047-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_062-047-100.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,47,100,16000,dark|long_release|multiphonic
brass_acoustic_059-063-127,brass_acoustic_059-063-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_059-063-127.wav,572,brass_acoustic_059,1,brass,0,acoustic,63,127,16000,reverb
vocal_acoustic_000-067-050,vocal_acoustic_000-067-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_acoustic_000-067-050.wav,46,vocal_acoustic_000,10,vocal,0,acoustic,67,50,16000,reverb
reed_acoustic_023-065-100,reed_acoustic_023-065-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_023-065-100.wav,224,reed_acoustic_023,7,reed,0,acoustic,65,100,16000,bright|fast_decay|multiphonic|nonlinear_env
vocal_synthetic_003-050-127,vocal_synthetic_003-050-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-050-127.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,50,127,16000,bright|distortion|long_release|nonlinear_env
mallet_acoustic_062-056-075,mallet_acoustic_062-056-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_062-056-075.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,56,75,16000,dark|multiphonic
flute_synthetic_000-053-075,flute_synthetic_000-053-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-053-075.wav,82,flute_synthetic_000,2,flute,2,synthetic,53,75,16000,distortion
string_acoustic_080-038-100,string_acoustic_080-038-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_080-038-100.wav,675,string_acoustic_080,8,string,0,acoustic,38,100,16000,long_release|reverb
bass_synthetic_135-056-050,bass_synthetic_135-056-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_135-056-050.wav,927,bass_synthetic_135,0,bass,2,synthetic,56,50,16000,distortion
keyboard_electronic_001-096-075,keyboard_electronic_001-096-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_electronic_001-096-075.wav,40,keyboard_electronic_001,4,keyboard,1,electronic,96,75,16000,
bass_synthetic_068-084-075,bass_synthetic_068-084-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_068-084-075.wav,656,bass_synthetic_068,0,bass,2,synthetic,84,75,16000,fast_decay
string_acoustic_056-069-127,string_acoustic_056-069-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_056-069-127.wav,436,string_acoustic_056,8,string,0,acoustic,69,127,16000,fast_decay|percussive|reverb
organ_electronic_104-078-025,organ_electronic_104-078-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_104-078-025.wav,921,organ_electronic_104,6,organ,1,electronic,78,25,16000,
guitar_acoustic_015-077-025,guitar_acoustic_015-077-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_acoustic_015-077-025.wav,316,guitar_acoustic_015,3,guitar,0,acoustic,77,25,16000,fast_decay|reverb
vocal_synthetic_003-083-127,vocal_synthetic_003-083-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-083-127.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,83,127,16000,bright|distortion|long_release|nonlinear_env
keyboard_electronic_098-062-025,keyboard_electronic_098-062-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_electronic_098-062-025.wav,905,keyboard_electronic_098,4,keyboard,1,electronic,62,25,16000,dark
guitar_electronic_022-071-075,guitar_electronic_022-071-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_electronic_022-071-075.wav,378,guitar_electronic_022,3,guitar,1,electronic,71,75,16000,
string_acoustic_057-066-127,string_acoustic_057-066-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_057-066-127.wav,450,string_acoustic_057,8,string,0,acoustic,66,127,16000,bright|nonlinear_env|reverb
organ_electronic_104-034-025,organ_electronic_104-034-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_104-034-025.wav,921,organ_electronic_104,6,organ,1,electronic,34,25,16000,
bass_synthetic_068-081-075,bass_synthetic_068-081-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_068-081-075.wav,656,bass_synthetic_068,0,bass,2,synthetic,81,75,16000,fast_decay
flute_synthetic_000-050-075,flute_synthetic_000-050-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-050-075.wav,82,flute_synthetic_000,2,flute,2,synthetic,50,75,16000,distortion
brass_acoustic_015-070-075,brass_acoustic_015-070-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_015-070-075.wav,121,brass_acoustic_015,1,brass,0,acoustic,70,75,16000,reverb
guitar_acoustic_010-070-100,guitar_acoustic_010-070-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_acoustic_010-070-100.wav,219,guitar_acoustic_010,3,guitar,0,acoustic,70,100,16000,
bass_synthetic_135-061-127,bass_synthetic_135-061-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_135-061-127.wav,927,bass_synthetic_135,0,bass,2,synthetic,61,127,16000,distortion
vocal_acoustic_000-062-050,vocal_acoustic_000-062-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_acoustic_000-062-050.wav,46,vocal_acoustic_000,10,vocal,0,acoustic,62,50,16000,reverb
flute_synthetic_000-066-127,flute_synthetic_000-066-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-066-127.wav,82,flute_synthetic_000,2,flute,2,synthetic,66,127,16000,distortion
mallet_acoustic_056-075-100,mallet_acoustic_056-075-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_056-075-100.wav,590,mallet_acoustic_056,5,mallet,0,acoustic,75,100,16000,fast_decay
vocal_synthetic_003-088-075,vocal_synthetic_003-088-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-088-075.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,88,75,16000,long_release|nonlinear_env
vocal_synthetic_003-077-100,vocal_synthetic_003-077-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-077-100.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,77,100,16000,bright|distortion|long_release|nonlinear_env
string_acoustic_014-060-127,string_acoustic_014-060-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_014-060-127.wav,100,string_acoustic_014,8,string,0,acoustic,60,127,16000,dark|percussive|reverb
brass_acoustic_016-085-100,brass_acoustic_016-085-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_016-085-100.wav,128,brass_acoustic_016,1,brass,0,acoustic,85,100,16000,bright
bass_synthetic_034-060-025,bass_synthetic_034-060-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_034-060-025.wav,420,bass_synthetic_034,0,bass,2,synthetic,60,25,16000,distortion|tempo-synced
brass_acoustic_015-056-127,brass_acoustic_015-056-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_015-056-127.wav,121,brass_acoustic_015,1,brass,0,acoustic,56,127,16000,reverb
organ_electronic_007-055-100,organ_electronic_007-055-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_007-055-100.wav,123,organ_electronic_007,6,organ,1,electronic,55,100,16000,distortion|long_release|nonlinear_env
keyboard_electronic_069-046-075,keyboard_electronic_069-046-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_electronic_069-046-075.wav,805,keyboard_electronic_069,4,keyboard,1,electronic,46,75,16000,distortion
string_acoustic_012-039-100,string_acoustic_012-039-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_012-039-100.wav,97,string_acoustic_012,8,string,0,acoustic,39,100,16000,long_release|reverb
mallet_acoustic_062-033-075,mallet_acoustic_062-033-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_062-033-075.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,33,75,16000,dark|multiphonic
organ_electronic_057-084-075,organ_electronic_057-084-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_057-084-075.wav,701,organ_electronic_057,6,organ,1,electronic,84,75,16000,
brass_acoustic_015-046-127,brass_acoustic_015-046-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_015-046-127.wav,121,brass_acoustic_015,1,brass,0,acoustic,46,127,16000,reverb
mallet_acoustic_062-044-050,mallet_acoustic_062-044-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_062-044-050.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,44,50,16000,dark|multiphonic
flute_synthetic_000-037-025,flute_synthetic_000-037-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-037-025.wav,82,flute_synthetic_000,2,flute,2,synthetic,37,25,16000,distortion
bass_synthetic_135-066-025,bass_synthetic_135-066-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_135-066-025.wav,927,bass_synthetic_135,0,bass,2,synthetic,66,25,16000,distortion
mallet_acoustic_062-087-100,mallet_acoustic_062-087-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_062-087-100.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,87,100,16000,multiphonic
reed_acoustic_023-076-025,reed_acoustic_023-076-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_023-076-025.wav,224,reed_acoustic_023,7,reed,0,acoustic,76,25,16000,bright|fast_decay|multiphonic|nonlinear_env
flute_synthetic_000-076-075,flute_synthetic_000-076-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-076-075.wav,82,flute_synthetic_000,2,flute,2,synthetic,76,75,16000,distortion
brass_acoustic_059-051-100,brass_acoustic_059-051-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_059-051-100.wav,572,brass_acoustic_059,1,brass,0,acoustic,51,100,16000,reverb
bass_synthetic_033-033-025,bass_synthetic_033-033-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_033-033-025.wav,417,bass_synthetic_033,0,bass,2,synthetic,33,25,16000,dark
vocal_synthetic_003-073-025,vocal_synthetic_003-073-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-073-025.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,73,25,16000,bright|distortion|long_release|nonlinear_env
mallet_acoustic_062-060-025,mallet_acoustic_062-060-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_062-060-025.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,60,25,16000,dark|fast_decay|multiphonic
guitar_acoustic_014-079-075,guitar_acoustic_014-079-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_acoustic_014-079-075.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,79,75,16000,
flute_synthetic_000-092-050,flute_synthetic_000-092-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-092-050.wav,82,flute_synthetic_000,2,flute,2,synthetic,92,50,16000,distortion
flute_synthetic_000-040-075,flute_synthetic_000-040-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-040-075.wav,82,flute_synthetic_000,2,flute,2,synthetic,40,75,16000,distortion
flute_synthetic_000-032-127,flute_synthetic_000-032-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-032-127.wav,82,flute_synthetic_000,2,flute,2,synthetic,32,127,16000,distortion
reed_acoustic_023-095-100,reed_acoustic_023-095-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_023-095-100.wav,224,reed_acoustic_023,7,reed,0,acoustic,95,100,16000,fast_decay|multiphonic|nonlinear_env
keyboard_electronic_003-053-025,keyboard_electronic_003-053-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_electronic_003-053-025.wav,65,keyboard_electronic_003,4,keyboard,1,electronic,53,25,16000,dark
reed_acoustic_023-094-025,reed_acoustic_023-094-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_023-094-025.wav,224,reed_acoustic_023,7,reed,0,acoustic,94,25,16000,fast_decay|multiphonic|nonlinear_env
string_acoustic_056-077-075,string_acoustic_056-077-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_056-077-075.wav,436,string_acoustic_056,8,string,0,acoustic,77,75,16000,fast_decay|percussive|reverb
